Order ID,Shop,MP EAN,Quantity,Shipping Label,Order Time,Batch Type,Batch Number,Order Status
A000D5JA34,Jean,8721161953661,2,15af65da-52a4-4e62-b509-8951bde7e5aa,2025-12-20 18:43:25,SingleLine,SL-001,open
A000D57NLK,Jean,8721161953135,2,9e3c4309-ad29-4910-ad6e-ea2fe5f453ea,2025-12-20 13:56:01,SingleLine,SL-001,open
