Order ID,Shop,MP EAN,Quantity,Shipping Label,Order Time,Batch Type,Batch Number,Order Status
A000DNH84P,Trivium,8721161953937,2,f3c7f3e0-9bf8-4692-975b-d13d4c4ed162,2026-01-08 20:40:26,SingleLine,SL-001,open
A000DNFPA8,Trivium,8721161953357,2,9a444c77-c18b-4e32-8d2b-bc8e609b3c9b,2026-01-08 20:20:26,SingleLine,SL-001,open
