Order ID,Shop,MP EAN,Quantity,Shipping Label,Order Time,Batch Type,Batch Number,Order Status
A000DP2FPJ,Trivium,8721161953937,1,79350da6-9254-436f-9bd7-cb616c68dc3e,2026-01-09 15:50:50,Single,S-002,open
A000DLAE95,Trivium,8721161953586,1,7957f4bc-099b-4d24-93e9-5bc43e86c1ff,2026-01-09 15:00:23,Single,S-002,open
