Order ID,Shop,MP EAN,Quantity,Shipping Label,Order Time,Batch Type,Batch Number,Order Status
A000D9TW9P,Trivium,8721161953579,1,a5790091-542e-4ea7-bed9-889d13e408cd,2025-12-25 15:06:01,Multi,M-001,open
A000D9TW9P,Trivium,8721161953548,1,3eeca6ca-c0ea-473f-9c3d-ec7f98be9686,2025-12-25 15:06:01,Multi,M-001,open
A000D9TW9P,Trivium,8721161953555,1,68e7a621-9bda-4380-a809-9c25f941a0fb,2025-12-25 15:06:01,Multi,M-001,open
