Order ID,Shop,MP EAN,Quantity,Shipping Label,Order Time,Batch Type,Batch Number,Order Status
A000CTULRX,Jean,8721161953234,2,64378ee8-23a9-4444-90e2-84d217316cbd,2025-12-21 21:21:47,SingleLine,SL-001,open
