Order ID,Shop,MP EAN,Quantity,Shipping Label,Order Time,Batch Type,Batch Number,Order Status
A000DMH0R7,Trivium,8721161953623,1,503e1e22-8fec-4268-8288-2dc37a671d71,2026-01-11 17:26:05,Single,S-005,open
A000DRFNPH,Trivium,8721161953357,1,5c648cfe-f2e7-4d7c-bb74-5fbcd7cc383a,2026-01-11 16:38:10,Single,S-005,open
