Order ID,Shop,MP EAN,Quantity,Shipping Label,Order Time,Batch Type,Batch Number,Order Status
A000DRHMUF,Jean,8721161953920,1,132e675f-fc0b-4f17-b2c6-5e93a9c47112,2026-01-11 17:18:56,Single,S-004,open
A000D649A0,Jean,8721161953456,1,f3ac520e-d403-4e83-a253-746cd043d77c,2026-01-11 16:34:47,Single,S-004,open
