Order ID,Shop,MP EAN,Quantity,Shipping Label,Order Time,Batch Type,Batch Number,Order Status
A000DH8LTX,Trivium,8721161953340,2,6032c237-a9f5-4558-9a47-5e040d4f1fb5,2026-01-09 23:46:44,SingleLine,SL-001,open
A000DP6N03,Trivium,8721161953357,2,dcfa1b47-e60c-46b7-a44d-960a91957f2e,2026-01-09 19:17:48,SingleLine,SL-001,open
